"region","id","d13C","d15N","d34S","FA_C16_0","FA_C16_1","FA_C18_0","FA_C18_1","FA_C18_2n6","FA_C18_3n3","FA_C18_4n3","FA_C20_1","FA_C20_4n3","FA_C20_5n3","FA_C22_1","FA_C22_5n3","FA_C22_6n3","FA_C24_1"
"CA","CA-28",-1.85841909307272,2.05931721433356,0.103513018508727,-1.31532592363779,-0.375269099042075,-0.209102227270209,0.371988583828632,-0.682154198603881,0.77508544554348,-0.340940319499259,0.0423607305937355,-0.469561341494826,-0.120765189642097,-0.0889102802851429,0.249111373479814,-0.0603749000810607,-0.0120530747338132
"CA","CA-29",-3.00715331543753,1.87317275461329,0.555772468723821,-0.384804600424832,-0.742182574674126,0.229965575291177,0.547748439314118,-0.937183165736992,-0.0868527312937935,-0.317378530212345,0.419286133007286,-0.269525062942494,-0.0267055319294836,0.34589694687833,-0.213764776589392,-0.20167182105472,-0.015379516952065
"CA","CA-3",-2.63314011094363,0.704783502324662,0.138222233323697,-1.23593098932923,-0.771789888580686,0.00314384674454996,-0.485123772255711,-0.675303833714922,-0.104780932895245,0.490139738575903,0.135051229219486,-0.147567475034882,-0.0993940532352077,-0.46146278170024,0.149054392066616,0.0700759478728375,-0.0125586824479361
"CA","CA-30",-3.78150177238962,1.68960384392972,0.345247356769004,0.302277044690119,-0.274246441613591,0.519190078916739,0.864052119978671,-0.546290832947747,-0.150708416015661,0.0677615745812659,0.466579569492009,-0.0247710644862073,-0.0639298835607189,0.180901730770068,-0.19617994529282,-0.0247458344141294,-0.000787502708769122
"CA","CA-4",-2.41569247212336,0.289325863009269,0.220741545247302,-0.962813052711046,-0.268712177328164,-0.390629306377772,-0.462226987859733,-0.6949684732642,0.148861533878952,0.379774088681055,0.500810354634018,-0.0999742362710638,0.0318875514232398,-0.142155289970868,0.18716468952221,0.0685396652939651,0.0103574786908338
"CA","CA-5",-2.12832785789173,-2.1465101714108,2.46376222795244,-1.48725644419355,0.832175358327512,0.0680354912523004,-1.66997217935885,1.11980784266138,1.25162509752838,-0.405582957743173,0.721076323091255,-0.221039986473754,-0.608077485801803,0.475517747912872,-0.236834467339849,0.255057522853735,0.0426958687882268
"CA","CA-6",-2.21176776403252,0.880209206759538,-0.105899999364736,-0.123444961641243,-0.330099400932902,0.376627192479364,-0.364251319124394,0.196322940764197,0.854700804235804,0.0605961457093918,0.013257200506164,0.449845325069752,-0.681509812455231,0.0586121030760966,0.0490639124434531,0.401941169662672,0.0340069443360813
"CA","CA-7",-1.633757027848,1.73834937273168,-0.230735949946142,-0.436076009911513,-0.616703866408492,0.369634318267429,0.0973600177874919,-0.608290268317297,0.37742628555514,-0.12953661822109,0.173826879454218,0.263716170815287,0.0552322360984952,0.349513539150769,0.212831302774282,0.00535762582569763,0.00644412069980285
"CA","CA-8",-2.72497175503569,0.449171631113567,-0.801595740065514,-0.370543805202546,-0.926552123168987,0.117679644352683,0.436493906077618,0.385235572009433,-0.173782996301669,-0.532915806585081,-0.299267454049827,0.077701479946718,-0.0585394213606379,0.171689504654526,0.152316843125218,0.0723760387120275,-0.0148466532660563
"CA","CA-9",-2.69492974254159,0.806247463032851,-0.287951065245819,-0.979101365401595,0.421063565576446,-0.201563768826074,-0.156479788655603,0.227117984153805,0.262392701430259,0.145205900600207,-0.281422558270333,-0.189734895741485,-0.00413269604336877,0.127897865231738,0.216787516277065,-0.0866522063395813,0.00938582278767497
"RS","RS-1",-1.34130230434812,-2.37942632669331,1.10992140802862,1.06870559460794,-0.317764155366003,0.487960783608449,-0.601147695133354,0.493470623185281,0.161137839244272,0.0307431904038065,0.12418137103877,-0.00535233511941793,0.418370495993145,-0.274882187886468,0.0218222275447439,0.123058751534765,0.000552885754422305
"RS","RS-10",-0.650829238864268,-1.88017537252692,1.31922114010436,-0.320366557532954,-0.954575921486539,0.592265547844286,-0.547231255246279,0.339336715185695,0.130350027093137,-0.674975789612181,-0.213421820167788,-0.304905752108865,0.403697831541308,-0.222195832735284,-0.168809227740993,0.0328178631318269,-0.0518486622405848
"RS","RS-11",2.67340181319653,-2.01466083463487,-1.45744461081124,0.379106072454935,0.182645264179832,-0.125273543850579,0.947444936287259,-0.188608132027307,-0.220967854049451,0.320313023889458,0.605441086065922,0.063055554390534,0.0153429986041718,0.0361291983048835,0.311750239114416,0.338308675716337,-0.0164531988760374
"RS","RS-12",2.90095028879458,-1.01608371852346,-1.21939498319451,-0.845111268356826,-0.180080265935349,-1.13628965826397,0.492771798385485,0.268778309291774,0.389193292279551,-0.285178121729806,-0.624103710699385,-0.370256265018745,-0.0353799354558311,-0.122315219981335,-0.00603871678648139,-0.157540618752563,-0.0335128626447448
"RS","RS-13",1.72890037954867,-3.27513282035144,-1.80702732127252,-1.16985162726929,-0.496020896073178,-0.0590835767407785,0.305093654819412,0.413859328151287,-0.0154763619913621,-0.590347940634604,0.0505914672931541,-0.0284039445295578,-0.460894343840747,0.0201876157758868,-0.0310411718736032,-0.0213131699563127,-0.0207526686921116
"RS","RS-14",-1.84025957842367,-1.48433601487584,-0.127733401471801,2.86154807286317,-3.63189993740907,0.170998823113216,-0.0268576015392152,-0.0492972182731597,-0.0272152038191244,0.260548217001894,-0.104056095915845,0.167632111117156,-0.301722410670383,0.146003840381148,-0.00917802427253241,0.203603879922313,0.0731749128416752
"RS","RS-15",1.25105237449784,-2.83724177155911,-2.1444076472249,-0.549977380594688,-0.400002590632191,-0.0978069142421419,0.486404442431519,0.176079334246851,-0.239774231979325,-0.529969150885806,-0.0283710575550714,-0.0299916612528479,-0.153096360310947,0.120054291298533,0.100269724752408,-0.0203297892382234,-0.0215307689862413
"RS","RS-16",-0.889771389219249,-1.03918595638424,0.177914267255731,0.240339910927172,-0.664190026480729,1.21466202739171,-0.627610970457307,-0.851246527814758,0.832357224248989,0.278332289633219,-0.220344743735314,-0.165202688539996,0.0889641994117212,-0.175855184668914,0.180230163838642,-0.024876774216081,-0.063714264102333
"RS","RS-17",1.12337538438957,-1.9187021839132,-2.33244353250548,-0.816366754066836,-0.199716100820302,-0.505055986303652,-0.0320525301703605,-0.356458150996032,0.375064580777542,0.108429657974507,-0.212835867991183,0.0803030685614204,-0.17811919716822,0.00388954003906713,0.105768582126397,0.0751867567745504,0.0266604465603731
"RS","RS-18",-1.53134112956873,-1.83165721920985,0.74613410212101,0.00320134862780596,-0.661039306337727,0.939443139661355,-0.692566437391818,-0.383869298568417,0.600281935230329,0.0651226245025268,-0.199658935811426,-0.115432707200091,0.230132558808451,-0.417247996072537,-0.160166536508151,0.0799125165364539,-0.0220715046028636
"RS","RS-19",3.44606139504538,0.520026006722329,-1.31436245417764,-0.626895086881249,-0.296499138454071,0.227820557839116,0.273553860125393,-0.942498206833835,0.603694635182874,0.743449735594533,0.164597756454924,-0.541888224150344,0.269870814392891,0.141270943853327,0.0528000923322918,0.0708711698517951,0.00551490145420175
"RS","RS-2",4.72814897890366,2.98276997659255,-1.02271285864571,2.06963982002459,-3.36511876365666,-1.60685757454427,-1.30423980628503,0.0188458214982013,-0.475366697253375,1.2093819438466,-0.382977896269505,-0.579824577381557,-0.345825894611072,0.532271893507699,-0.192782445944489,-0.12710712421761,0.0145113048610173
"RS","RS-20",1.74344314118738,-2.45932234627451,-1.86208993787533,-0.778199070168808,0.200980530636685,-0.203198418254786,0.512045253928682,-0.745194982269194,0.286088634652322,0.223208825810548,0.0246826648431554,-0.0168353441774392,-0.157936127565111,-0.0368709075216398,-0.0745244597770554,-0.00373231617178179,0.000283708210216754
"RS","RS-21",1.32183175630077,-2.35292179859819,-1.86449768471512,-0.640481849142281,0.404918136066893,-0.678867719740042,-0.232020464248929,-0.102143261605182,0.145174839481863,0.210903214081059,-0.00625372412852214,0.457671575332257,-0.221536222787941,-0.0322031080501787,-0.0195436340562678,-0.0903838162617749,-0.00902358132423334
"RS","RS-22",-0.186660435723489,-0.69851477128381,0.910298361006737,0.213449658253112,-0.326119548783844,0.629948175741283,-1.50523196730612,0.26832933991878,-0.18156111501201,0.190076197500989,-0.0417024501336121,0.277577675861328,0.61536969920914,-0.12881218146035,-0.0980388977682106,-0.141526143104164,-0.00252092268945209
"RS","RS-23",2.01650751144417,-2.32553334908685,-1.2895109627472,-0.364221504524225,0.399691962755737,-0.00262927041579017,-0.586909958125536,-0.362481233371698,-0.660432381473877,0.519714025489837,0.662885951877342,0.437474654288758,0.0988671729533646,0.196308577297285,-0.0330557411172781,-0.19381047893355,0.0345443105398802
"RS","RS-24",2.28942313855015,-1.39359114223973,-1.24521205682759,-0.99434515416886,-0.0739935359367174,-0.582874362531819,-0.606151536180071,-0.0446193737132707,-0.182930806270358,0.121199162094834,-0.0277319159141849,0.487751860820658,0.123228371877067,0.161363345427683,0.0925086281175084,-0.215298746645296,-0.0194234934834529
"RS","RS-25",2.37939699985123,-1.90038975432206,-1.56816819749739,-0.0759884679399974,0.439845601924074,-0.316168191824396,0.0546267389540692,-0.00618600806568749,-0.350777751627839,0.404944748400564,0.289100445501785,0.424622212358402,0.0603817959346517,0.0298234875729736,-0.128798964286265,0.000494622343001504,-0.00479867183166835
"RS","RS-26",3.13329219850149,-0.247996692988686,-1.1661703512935,-0.637634160024276,-0.151034413733717,-0.693645438645792,-0.163250224329698,0.210746082700415,-0.0441960897485531,0.40748135969525,-0.132327565857151,0.438505636262679,0.282316767161881,0.107609709827621,-0.22960947995921,-0.0652165540131142,-0.0211357921751588
"RS","RS-27",0.482864607008608,-0.922990369807668,1.19000599313034,-0.212684734273488,-0.837226257949752,0.576776520269454,-0.808079522491517,0.265215094602715,-0.0691326579918635,-0.46818152008893,0.112613025083362,-0.141971359365215,0.398800984162703,0.00530805399308709,-0.214219417132169,-0.333296619898903,-0.0457117296025237
"RS","RS-28",3.11004741803208,3.18197983909414,1.81386431427128,-0.32584087361874,-0.35341778627391,0.0815307310302239,-0.502623795856714,0.707854994206905,0.935814869437976,0.663933477409499,0.3943407313439,0.603048713076485,0.220483586772035,-0.308001123331664,-0.517291978668148,-0.292933426561251,-0.0322843029215818
"RS","RS-29",1.65487225819929,-1.85937806622575,-1.64807305270602,-0.761556557269833,0.182528082255304,0.0418692552681545,-0.339678759762036,0.0533534552138372,-0.0596433475633594,0.269234306080448,0.278427632221512,0.628521600090004,-0.364869387400524,-0.0865179407410713,-0.248707888986824,-0.0306479613930448,-0.0251357125322596
"RS","RS-3",-0.660144591110487,-2.02248069735937,1.26553874045099,1.18394955393652,0.142627133967598,0.981880451208151,-0.234762672430941,-0.081572319273628,0.638397861645204,0.155204502452556,0.268902876902059,-0.126968630798572,0.383618626765919,-0.255549439603438,-0.00499215227180364,0.209166134523507,-0.0354910872647145
"RS","RS-30",2.05322504039538,-1.54320377490611,-1.55650432126656,-0.879177279816522,0.0921544901812084,0.0327864773852199,-0.0747443939877118,-0.144472618411066,-0.040839100400244,0.415172462701252,0.189379736560067,0.518291888314048,-0.208949421129606,-0.142991952515401,-0.395203157870056,-0.0927310326728512,-0.0129609326571772
"RS","RS-4",-1.56622844756674,-2.56915549613218,1.12719086549292,0.779822582115966,-0.507385095758043,0.687403765587712,-0.288056227306273,0.185790114823718,0.330534265178796,-0.187224655723839,-0.115852477636205,-0.0785802920935909,0.376816495414273,-0.304379522391756,-0.0697671391641072,0.0190988507040361,-0.038859421678144
"RS","RS-5",1.72367205324701,-3.04013235608623,-1.67759443254508,0.114312081505004,0.406466374983248,-0.13711645431621,0.853484423055048,0.122049369286273,0.0357792500622482,-0.0270218154983454,0.521029725914056,-0.112928704836322,-0.183476741707772,0.04920430126632,0.0758041988700006,0.0201451098440634,-0.021063561690278
"RS","RS-6",1.9750792327165,-2.92995803719583,-1.42350033416295,0.16905964532657,0.276457831678785,-0.202437279736871,0.835570975487205,0.0376546248082624,0.0789488650161155,0.0866637501166332,0.6193189878941,0.15460224867107,0.0230577030426597,0.204444046677699,-0.0206683069625944,0.160611893073964,0.00117418797281502
"RS","RS-7",3.36563443986276,-1.03907281019592,-1.10490075960442,-0.323918949202455,0.220142257664377,-0.778938242671493,-0.303623657756846,0.448081154445625,-0.388953071226009,-0.139476792864091,-0.493518743740456,-0.458685081605197,0.0546285700888497,-0.020433567358436,-0.028073564149673,0.0148951226120554,0.0284486690668252
"RS","RS-8",3.5335678224569,-0.67179081025498,-1.03406670285044,-0.0511324752314241,-0.288823785504698,-0.683921396032645,-0.0808135386995466,0.631379497535709,0.000870533147140934,0.234823387504861,-0.071783366119056,-0.467764469523944,0.460233513997778,0.169440358126384,-0.0753950752631918,0.0247680663813834,0.00496462315200405
"RS","RS-9",4.54813823983163,0.508221984591388,-0.523872046241873,-0.628192905107272,-0.426842943250058,-0.962436187188708,0.520124824525847,0.687143403969419,0.601236168466041,0.426334991845567,-0.313818590347004,-0.732022289962943,0.78809805663206,0.0605780763856188,0.234418111537922,0.0948838673739557,0.0363668987959875
"US","US-1",2.59887747826317,3.34173411195732,-4.28099291124156,1.69877465352706,0.545420289164228,-1.67149798121751,-0.97532507509402,-1.46888419578249,0.34626017084808,-2.19769544952998,0.886256459514254,0.0639944020852117,0.65270117638748,-0.68694388992941,0.0520252403207868,-0.00963557572003839,0.0848066517429607
"US","US-10",5.04363439018014,0.981656348778193,0.507934264488829,-0.380434079206851,0.23875433282481,1.14446471016523,0.765440900599209,-1.48604135927501,0.297097958185299,-0.0230535455499061,-1.40419981739447,0.487428233311949,0.168013556484459,0.0532265919383016,0.130540527194948,0.419081877203187,0.0335892704666458
"US","US-11",-2.56502925193427,0.94491429220582,-1.91087253088909,1.1194000160694,0.922635474632678,0.258146997724086,-0.367738760124585,-0.103951014302445,-0.42527332741238,0.150183619450913,-0.260245134746959,0.177208823545207,-0.0183289713486189,0.0705782892894444,-0.121426514451895,0.0891518027455177,0.000869803885552967
"US","US-12",3.70566062354443,2.04704732384298,1.85402772782432,0.415658816685312,0.911722236664058,0.0346517693961654,-0.500891366737692,1.51006043744024,0.561256291026695,0.247663318963281,-0.248097884541455,0.684944983761051,0.143716385752982,0.00291482456737038,0.628942011701083,0.280729865784464,0.0211703566950377
"US","US-13",0.989645020321944,-2.85904110471961,3.28195267228776,-0.169341990418335,0.446765333869738,-0.924764651053859,-1.08050997286863,-1.12200304296106,-0.0252757969412772,-0.2184048515444,-0.197810717137531,-0.0537037234320759,-0.498758835502787,0.0064301674418024,0.154693559358009,-0.16441306154145,0.0451548615122006
"US","US-14",0.571091895245484,2.90386101660829,-1.24872417306076,0.559963870354746,2.03481423787623,-0.249040985395913,-1.5884040427697,0.621033314914341,-0.646093987796955,-0.0699438004466662,-0.281621720635959,-0.360371808900579,-0.219963094510614,0.0407821100805162,0.0196685177809976,0.180167679337945,-0.0285535822722316
"US","US-15",-0.865319851953582,1.01522060865642,-2.71352020809275,1.67542950396173,0.756658636399412,0.504539650932214,-1.02351089941128,0.648350427740454,-0.176353985474204,0.0355659974128372,-0.0385220958172777,0.0192498390669787,-0.320456856656243,-0.0161845082217237,0.181062110323709,0.159634515911452,-0.0708058303011452
"US","US-16",-2.56989353259542,1.30299552109985,0.620899809135631,-1.02778090574375,0.486570194996526,-0.382333725270273,0.551500522681005,-0.374374801433952,-0.237697092278833,-0.161090701540594,-0.102539045746451,-0.011254157748991,-0.0241155699444503,0.0957519362951001,-0.175060666566085,0.128463735472205,-0.0276118820054933
"US","US-17",-1.58850011086346,0.569801233286405,-1.1767331303817,1.77706199672387,2.49295179738761,0.434439058105717,0.133612965048645,-0.291058840753669,-0.164564595526251,0.239293365410107,-0.233165927652244,-0.166527638819327,0.111233184425076,0.198773082130586,-0.459970720691775,-0.168696768758624,6.07348756470616e-05
"US","US-18",6.72657947161235,4.26849209061989,1.14922009201264,1.10724082864855,0.493957056281759,-0.013046131891702,0.788447337073688,0.0721415000337908,0.285804130863823,0.238232355399661,0.389948017039044,-0.31257252088101,-0.151881324111365,-0.0436637892221144,0.227921279576177,-0.0482164001477017,-0.106530936153514
"US","US-19",2.65707688836003,-0.814372759775899,2.71153444256566,0.0395939470953156,0.121965890302388,0.195380774188056,0.794399216844352,0.00571096087241871,0.601788824669379,-0.229316918563919,-0.956440273349116,0.356153079101052,0.166543379468781,-0.0775091778005165,0.000534785871004285,-0.288884565905763,0.0672845720066917
"US","US-2",4.18619768754481,2.63042963054818,1.48408859502486,-0.19256036538545,-0.43062366189527,-0.186806287945561,0.697346017162601,1.23577592636705,0.732358859236885,-0.72659932933036,0.210084404969567,-0.245865114940247,-0.364968522662346,-0.045541309450607,-0.343587622507399,-0.00556760672226465,0.00941279589782862
"US","US-20",1.39667001126637,-3.52122196925594,3.07758114794918,1.39481915883181,-0.206959625261612,-0.845568504703037,0.304830266777396,1.14875564237704,-0.884664950548074,-1.0301653628217,0.0045625633904675,-0.0414901074187594,-0.297906359061946,0.00460767378145401,0.206232590883848,-0.121408392077836,-0.0167030241994317
"US","US-21",2.98488151505,1.31383236679086,3.17527415744628,0.73345454348942,1.05854931842131,-0.797421746935612,0.594842141715105,-0.557268733535243,-0.672533260748064,0.582952270549935,0.152525184219355,0.241141254774652,-0.115397720183291,-0.308334708765957,0.280797911310902,0.30889904538862,-0.0702778173591438
"US","US-22",0.64697433931588,-2.49920134675856,3.05254270352179,0.853046954662979,1.02541032975714,-0.768418900563036,-0.955759323297055,-1.31990912850784,0.149240262069146,0.309180309115181,0.0475315693738437,0.0496107612461738,-0.578141814301325,-0.0792643153349955,0.147995145152176,-0.137021101162878,0.0148664037771915
"US","US-23",-0.118473321071325,-2.12927680120829,0.291176877175127,1.70622643247317,1.04440180396981,-0.045399372550437,0.923579974630543,-0.52540108359398,0.728714784352533,0.0971150455225191,-0.279774672772196,-0.0721342983794461,0.154008695792637,0.187287237751112,-0.0822504410333475,-0.375244061382311,0.023139520916714
"US","US-24",0.900869064970373,-2.20659874772899,6.05694691327736,-0.241111436018741,0.320777866355874,-0.874256079049303,-0.673158328689879,-1.16710246505101,-1.07848620702206,-0.471000870558342,-0.0224339232838165,-0.341939197268768,0.227026317807288,0.289694480279738,-0.0280675035725408,0.286501026299813,0.00619329810745396
"US","US-25",3.56705406081215,1.84611011721641,0.743199520817339,0.468880715481887,0.799060331331949,0.843680994229785,0.357710728086101,0.851079723501755,-0.696801036980895,0.23078969094933,0.262074800388842,-0.21278761224752,-0.652408183452467,-0.733099755475329,-0.0828034130092871,-0.0934387985071867,0.0935856983331246
"US","US-26",0.784292192460151,-0.938032651166131,-0.305931489740905,-0.282347178093758,-0.167854407269328,2.50273009073019,0.0138462266171759,0.549333055165813,-0.256949167036937,0.241201908375613,0.261800287711368,-0.378619170784673,-0.157812985946814,-0.398360620328453,0.112345135379811,-0.199718136835272,0.0790595409188136
"US","US-27",-0.258200465010248,0.434829656629449,0.230337425770364,-0.0235288966212225,-0.296933980373991,-0.0278140604818955,0.473666748359793,0.106059711609734,0.0309508204777248,0.0092363987886036,0.59360865401739,-0.473726624236059,0.213325989348308,0.0614542101864198,-0.410511035225541,0.650477170083879,0.0409809810471757
"US","US-28",3.06928240437559,2.16159052343668,0.364810350706145,-0.154779950682341,-0.078924226080108,1.1674853702783,0.273231262958519,0.712986331215793,0.180945757623278,0.195160838006265,0.090351553227998,-0.188029675697729,-0.248451270044945,-0.339982685588137,0.237853097342495,-0.196876811767488,0.0269275743984384
"US","US-29",-0.33583873697366,-1.48365543602052,-0.0127996930616159,0.74183984588167,0.645298040266764,0.338401748505038,0.555773519498309,-0.655351725049322,0.141642587202761,0.068613226736633,-0.240254812861374,-0.20921141553167,0.194640795320886,0.165817771027227,0.0257875789625788,-0.238253770156387,0.0198917772078064
"US","US-3",-1.81504730168523,2.02470675650231,0.761233907060453,-0.0964987367219284,0.0950913371605427,-0.366839853948329,0.506470807273134,-0.904588376030327,-0.318409452458412,0.330465217208311,-0.630134785510565,0.357647002502055,-0.440522306774139,-0.699295132682891,-0.371824374156893,0.0570517883108945,0.00756156146105735
"US","US-30",0.269096481712661,-0.982615787074899,-1.61422147530186,0.525550015515895,-0.176942244444568,2.06260821453613,-0.337153447731164,0.0897466373645464,-0.574496086438815,-0.23820658394058,0.471594048934916,-0.0759212116509764,-0.119677339052363,0.173766352504653,0.608649803745987,-0.228950347857799,0.000365809931201791
"US","US-4",-0.493014326870821,2.20535573515808,-1.87262125270447,0.248782240714142,1.61746575423353,0.865022868862163,-1.49298985378787,-0.228409827748748,0.087953229864518,-0.225899656759407,-0.46318539188973,-0.596866156970461,-0.00776791725046994,0.474366743975398,-0.158319425432784,-0.0189769678305235,-0.039697146202077
"US","US-5",-2.05788742003225,1.46077815866313,-1.60311483998565,-0.494555653340357,-0.426688285187567,0.905745138037417,-0.643418839348797,-0.235348397139762,-0.551645787585547,-0.353869148482476,-0.406699942354103,0.0258735549235672,-0.0454436402373173,0.305422922101901,-0.00904600858518252,0.0936614809175851,0.0131628383547904
"US","US-6",4.54810116955285,0.0878150476002857,0.347403035020929,-0.505521814577842,-0.634342352055206,1.50417069850037,0.540857948187919,-0.623416069811397,-1.12025754842349,-0.980456805161512,-0.542943780533995,-0.193358881781044,-0.353233294352613,0.192679255825211,0.0119775541461007,-0.0616589656642439,-0.0444538826880345
